"RIGHT","LEFT","SCUTE.REMOVED","PIT.TAG/CWT/FLOY","STOCKING.LOCATION","HATCHERY","FEMALE","MALE","STOCK.DATE","SPAWN.DATE","YEAR.CLASS","NUMBERS.STOCKED","AGE.AT.STOCKING","YEARLING.EQUIVALENTS","RPMA"
"H-Red",NA,NA,"CWT","Kansas City","Garrison","7F7F066452","7F7F065834",2005-04-25,2004-07-08,2004,18,"Yearling",18,4
"H-Red",NA,NA,"PIT Tag","Kansas City","Garrison","MIX","MIX",2005-04-25,2004-07-08,2004,139,"Yearling",139,4
"H-Red",NA,NA,"PIT Tag","Kansas City","Garrison","1F5330401E",NA,2005-04-25,2004-07-08,2004,418,"Yearling",418,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","7F7F066452","7F7F065834",2005-06-15,2004-07-08,2004,264,"Yearling",264,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","454910202B","115679374A",2005-06-16,2004-07-08,2004,467,"Yearling",467,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","114476216A","1F4A312640",2005-06-16,2004-07-08,2004,390,"Yearling",390,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","115555495A","431565767B",2005-06-16,2004-07-08,2004,422,"Yearling",422,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","454B380D60","7F7F065834",2005-06-30,2004-07-08,2004,241,"Yearling",241,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","454910202B","1F47606357",2005-09-19,2004-07-08,2004,353,"Yearling",353,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","454910202B","115679374A",2005-09-22,2004-07-08,2004,323,"Yearling",323,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","114476216A","1F4A4B5973",2005-09-22,2004-07-08,2004,487,"Yearling",487,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","114476216A","220F107A6F",2005-09-22,2004-07-08,2004,488,"Yearling",488,4
"H-Red",NA,NA,"PIT Tag","Miami","Neosho","454B380D60","7F7F065834",2005-09-22,2004-07-08,2004,176,"Yearling",176,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Neosho","115557165A","1F50072169",2006-05-05,2005-06-21,2005,449,"Yearling",449,4
"Yellow",NA,NA,"PIT Tag","Rulo","Neosho","115557165A","1F50072169",2006-05-05,2005-06-21,2005,448,"Yearling",448,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Neosho","115676635A","1F50072169",2006-05-05,2005-07-01,2005,179,"Yearling",179,4
"Yellow",NA,NA,"PIT Tag","Rulo","Neosho","115676635A","1F50072169",2006-05-05,2005-07-01,2005,178,"Yearling",178,4
NA,NA,NA,"PIT Tag","Ponca State Park","Gavins Point","132211792A","132235554A",2006-05-09,2004-07-08,2004,15,"2 yr Old",15,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Gavins Point","115557165A","1F50072169",2006-08-31,2005-06-21,2005,25,"Yearling",25,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Gavins Point","115557165A","7F7B031F17",2006-08-31,2005-06-21,2005,73,"Yearling",73,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Gavins Point","115557165A","7F7D2D723D",2006-08-31,2005-06-21,2005,84,"Yearling",84,4
"Yellow",NA,NA,"PIT Tag","Parkville","Gavins Point","115557165A","1F50072169",2006-08-31,2005-06-21,2005,26,"Yearling",26,4
"Yellow",NA,NA,"PIT Tag","Parkville","Gavins Point","115557165A","7F7B031F17",2006-08-31,2005-06-21,2005,70,"Yearling",70,4
"Yellow",NA,NA,"PIT Tag","Parkville","Gavins Point","115557165A","7F7D2D723D",2006-08-31,2005-06-21,2005,78,"Yearling",78,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Gavins Point","115676635A","1F50072169",2006-08-31,2005-07-01,2005,164,"Yearling",164,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Gavins Point","115676635A","7F7B031F17",2006-08-31,2005-07-01,2005,103,"Yearling",103,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Gavins Point","115676635A","7F7D2D723D",2006-08-31,2005-07-01,2005,41,"Yearling",41,4
"Yellow",NA,NA,"PIT Tag","Parkville","Gavins Point","115676635A","1F50072169",2006-08-31,2005-07-01,2005,149,"Yearling",149,4
"Yellow",NA,NA,"PIT Tag","Parkville","Gavins Point","115676635A","7F7B031F17",2006-08-31,2005-07-01,2005,98,"Yearling",98,4
"Yellow",NA,NA,"PIT Tag","Parkville","Gavins Point","115676635A","7F7D2D723D",2006-08-31,2005-07-01,2005,33,"Yearling",33,4
"Yellow",NA,NA,"PIT Tag","Bellevue","Gavins Point","7F7B026102","7F7B023253",2006-08-31,2005-07-07,2005,117,"Yearling",117,4
"Yellow",NA,NA,"PIT Tag","Parkville","Gavins Point","7F7B026102","7F7B023253",2006-08-31,2005-07-07,2005,122,"Yearling",122,4
"Yellow",NA,NA,"PIT Tag","Decatur","Gavins Point","115557165A","1F50072169",2006-09-01,2005-06-21,2005,26,"Yearling",26,4
"Yellow",NA,NA,"PIT Tag","Decatur","Gavins Point","115557165A","7F7B031F17",2006-09-01,2005-06-21,2005,73,"Yearling",73,4
"Yellow",NA,NA,"PIT Tag","Decatur","Gavins Point","115557165A","7F7D2D723D",2006-09-01,2005-06-21,2005,84,"Yearling",84,4
"Yellow",NA,NA,"PIT Tag","St. Helena","Gavins Point","115557165A","1F50072169",2006-09-01,2005-06-21,2005,26,"Yearling",26,4
"Yellow",NA,NA,"PIT Tag","St. Helena","Gavins Point","115557165A","7F7B031F17",2006-09-01,2005-06-21,2005,74,"Yearling",74,4
"Yellow",NA,NA,"PIT Tag","St. Helena","Gavins Point","115557165A","7F7D2D723D",2006-09-01,2005-06-21,2005,85,"Yearling",85,4
"Yellow",NA,NA,"PIT Tag","Decatur","Gavins Point","115676635A","1F50072169",2006-09-01,2005-07-01,2005,165,"Yearling",165,4
"Yellow",NA,NA,"PIT Tag","Decatur","Gavins Point","115676635A","7F7B031F17",2006-09-01,2005-07-01,2005,102,"Yearling",102,4
"Yellow",NA,NA,"PIT Tag","Decatur","Gavins Point","115676635A","7F7D2D723D",2006-09-01,2005-07-01,2005,41,"Yearling",41,4
"Yellow",NA,NA,"PIT Tag","St. Helena","Gavins Point","115676635A","1F50072169",2006-09-01,2005-07-01,2005,165,"Yearling",165,4
"Yellow",NA,NA,"PIT Tag","St. Helena","Gavins Point","115676635A","7F7B031F17",2006-09-01,2005-07-01,2005,102,"Yearling",102,4
"Yellow",NA,NA,"PIT Tag","St. Helena","Gavins Point","115676635A","7F7D2D723D",2006-09-01,2005-07-01,2005,41,"Yearling",41,4
"Yellow",NA,NA,"PIT Tag","Decatur","Gavins Point","7F7B026102","7F7B023253",2006-09-01,2005-07-07,2005,116,"Yearling",116,4
"Yellow",NA,NA,"PIT Tag","St. Helena","Gavins Point","7F7B026102","7F7B023253",2006-09-01,2005-07-07,2005,117,"Yearling",117,4
NA,"H-Blue","3rd Right",NA,"Bellevue","Gavins Point","1F497F1801","1F4A0B1A72",2007-05-09,2006-06-20,2006,390,"Yearling",390,4
NA,"H-Blue","3rd Right",NA,"Bellevue","Gavins Point","4443250A24","465D43745B",2007-05-09,2006-06-20,2006,204,"Yearling",204,4
NA,"H-Blue","3rd Right",NA,"Bellevue","Gavins Point","4064021213","4310556551",2007-05-09,2006-06-27,2006,231,"Yearling",231,4
NA,"H-Blue","3rd Right",NA,"Bellevue","Gavins Point","4064021213","7F7D291A07",2007-05-09,2006-06-27,2006,37,"Yearling",37,4
NA,"H-Pink","3rd Right",NA,"Mullberry Bend","Gavins Point","1F497F1801","1F4A0B1A72",2007-05-10,2006-06-20,2006,401,"Yearling",401,4
NA,"H-Pink","3rd Right",NA,"Mullberry Bend","Gavins Point","4443250A24","465D43745B",2007-05-10,2006-06-20,2006,213,"Yearling",213,4
NA,"Blue","3rd Right",NA,"Sloan","Gavins Point","1F497F1801","1F4A0B1A72",2007-05-10,2006-06-20,2006,419,"Yearling",419,4
NA,"Blue","3rd Right",NA,"Sloan","Gavins Point","4443250A24","465D43745B",2007-05-10,2006-06-20,2006,213,"Yearling",213,4
NA,"Pink","3rd Right",NA,"St. Helena","Gavins Point","1F497F1801","1F4A0B1A72",2007-05-10,2006-06-20,2006,439,"Yearling",439,4
NA,"Pink","3rd Right",NA,"St. Helena","Gavins Point","4443250A24","465D43745B",2007-05-10,2006-06-20,2006,214,"Yearling",214,4
NA,"H-Pink","3rd Right",NA,"Mullberry Bend","Gavins Point","4064021213","4310556551",2007-05-10,2006-06-27,2006,241,"Yearling",241,4
NA,"H-Pink","3rd Right",NA,"Mullberry Bend","Gavins Point","4064021213","7F7D291A07",2007-05-10,2006-06-27,2006,52,"Yearling",52,4
NA,"Blue","3rd Right",NA,"Sloan","Gavins Point","4064021213","4310556551",2007-05-10,2006-06-27,2006,240,"Yearling",240,4
NA,"Blue","3rd Right",NA,"Sloan","Gavins Point","4064021213","7F7D291A07",2007-05-10,2006-06-27,2006,51,"Yearling",51,4
NA,"Pink","3rd Right",NA,"St. Helena","Gavins Point","4064021213","4310556551",2007-05-10,2006-06-27,2006,245,"Yearling",245,4
NA,"Pink","3rd Right",NA,"St. Helena","Gavins Point","4064021213","7F7D291A07",2007-05-10,2006-06-27,2006,52,"Yearling",52,4
"Orange",NA,NA,"CWT","Bellevue","Neosho","47151A3D3A","MIX*",2007-10-18,2007-06-25,2007,334,"Fingerling",84,4
"Orange",NA,NA,"CWT","Mullberry Bend","Neosho","47151A3D3A","MIX*",2007-10-18,2007-06-25,2007,333,"Fingerling",83,4
"Orange",NA,NA,"CWT","Sloan","Neosho","47151A3D3A","MIX*",2007-10-18,2007-06-25,2007,333,"Fingerling",83,4
"Orange",NA,NA,"CWT","Bellevue","Neosho","40636B2945","4.4400000000000004E+40",2007-10-18,2007-06-27,2007,334,"Fingerling",84,4
"Orange",NA,NA,"CWT","Mullberry Bend","Neosho","40636B2945","4.4400000000000004E+40",2007-10-18,2007-06-27,2007,333,"Fingerling",83,4
"Orange",NA,NA,"CWT","Sloan","Neosho","40636B2945","4.4400000000000004E+40",2007-10-18,2007-06-27,2007,333,"Fingerling",83,4
NA,NA,"3rd Left","PIT Tag","James River ","Gavins Point","471A2C1013","412C3D4B11",2008-05-07,2007-06-27,2007,310,"Yearling",78,4
NA,NA,"3rd Left","PIT Tag","Platte River","Gavins Point","471A2C1013","412C3D4B11",2008-05-07,2007-06-27,2007,310,"Yearling",78,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","47151A3D3A","MIX*",2008-07-09,2007-07-03,2007,141,"Yearling",141,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","40636B2945","4.4400000000000004E+40",2008-07-09,2007-07-05,2007,91,"Yearling",91,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","UNKNOWN B*","MIX*",2008-07-09,2007-07-05,2007,158,"Yearling",158,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","UNKNOWN A*","MIX*",2008-07-09,2007-07-05,2007,10,"Yearling",10,4
NA,"Orange","4th Right",NA,"Cooley Lake","Blind Pony",NA,NA,2008-09-10,2008-05-08,2008,1100,"Fingerling",275,4
NA,"H-Green","4th Right",NA,"Payne Access","Blind Pony",NA,NA,2008-09-10,2008-05-08,2008,1188,"Fingerling",297,4
NA,"Green","4th Right",NA,"Bellevue","Blind Pony",NA,NA,2008-09-11,2008-05-08,2008,1178,"Fingerling",295,4
NA,"Blue","4th Right",NA,"Big Sioux","Blind Pony",NA,NA,2008-09-11,2008-05-08,2008,1000,"Fingerling",250,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","47151A3D3A","MIX*",2008-09-23,2007-07-03,2007,121,"Yearling",121,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","40636B2945","4.4400000000000004E+40",2008-09-23,2007-07-05,2007,280,"Yearling",280,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","47151A3D3A","MIX*",2009-06-01,2007-07-03,2007,168,"2 yr Old",168,4
NA,NA,"4th Left","PIT Tag","Bellevue","Neosho","40636B2945","4.4400000000000004E+40",2009-06-01,2007-07-05,2007,198,"2 yr Old",198,4
NA,NA,"4th Left","PIT Tag","Sloan","Neosho","47151A3D3A","MIX*",2009-06-03,2007-07-03,2007,169,"2 yr Old",169,4
NA,NA,"4th Left","PIT Tag","Sloan","Neosho","40636B2945","4.4400000000000004E+40",2009-06-03,2007-07-05,2007,199,"2 yr Old",199,4
NA,NA,"4th Left","PIT Tag","Mullberry Bend","Neosho","47151A3D3A","MIX*",2009-06-08,2007-07-03,2007,170,"2 yr Old",170,4
NA,NA,"4th Left","PIT Tag","Mullberry Bend","Neosho","40636B2945","4.4400000000000004E+40",2009-06-08,2007-07-05,2007,190,"2 yr Old",190,4
NA,NA,"4th Right","PIT Tag","Kansas River","Neosho","423373582F","MIX**",2009-06-10,2008-06-20,2008,557,"Yearling",557,4
NA,NA,"4th Right","PIT Tag","Platte River","Neosho","423373582F","MIX**",2009-06-10,2008-06-20,2008,558,"Yearling",558,4
NA,NA,"4th Right","PIT Tag","Grand River","Neosho","423373582F","MIX**",2009-06-12,2008-06-20,2008,558,"Yearling",558,4
NA,NA,"4th Right","PIT Tag","James River ","Neosho","423373582F","MIX**",2009-06-20,2008-06-20,2008,524,"Yearling",524,4
NA,NA,NA,"PIT Tag","Mullberry Bend","Gavins Point","412C20001A","43152D6A6F",2009-10-07,2009-06-24,2009,35,"Fingerling",9,4
NA,NA,NA,"PIT Tag","Mullberry Bend","Gavins Point","434A00324C","44235B7567",2009-10-07,2009-06-24,2009,85,"Fingerling",21,4
NA,NA,NA,"PIT Tag","Mullberry Bend","Gavins Point","434A00324C","4703584B1B",2009-10-07,2009-06-24,2009,4,"Fingerling",1,4
NA,NA,NA,"PIT Tag","Mullberry Bend","Gavins Point","434A00324C","470C493F38",2009-10-07,2009-06-24,2009,33,"Fingerling",8,4
NA,NA,NA,"PIT Tag","St. Helena","Gavins Point","412C20001A","43152D6A6F",2009-10-07,2009-06-24,2009,39,"Fingerling",10,4
NA,NA,NA,"PIT Tag","St. Helena","Gavins Point","434A00324C","44235B7567",2009-10-07,2009-06-24,2009,72,"Fingerling",18,4
NA,NA,NA,"PIT Tag","St. Helena","Gavins Point","434A00324C","4703584B1B",2009-10-07,2009-06-24,2009,5,"Fingerling",1,4
NA,NA,NA,"PIT Tag","St. Helena","Gavins Point","434A00324C","470C493F38",2009-10-07,2009-06-24,2009,40,"Fingerling",10,4
NA,"Blue",NA,NA,"Sloan","Blind Pony","434D30680D","4706232202",2009-11-17,2009-04-30,2009,102,"Fingerling",26,4
NA,"Blue",NA,NA,"Sloan","Blind Pony","4704265B0C","4868637401",2009-11-17,2009-04-30,2009,92,"Fingerling",23,4
NA,"Blue",NA,NA,"Sloan","Blind Pony","4\34D30680D","4618545D4F",2009-11-17,2009-04-30,2009,100,"Fingerling",25,4
NA,"Blue",NA,NA,"Sloan","Blind Pony","412C20001A","47054C3B54",2009-11-17,2009-04-30,2009,85,"Fingerling",21,4
NA,"Blue",NA,NA,"Sloan","Blind Pony","434D30680D","486762580F",2009-11-17,2009-04-30,2009,98,"Fingerling",25,4
NA,"Blue",NA,NA,"Sloan","Blind Pony","412C20001A","486762580F",2009-11-17,2009-04-30,2009,114,"Fingerling",29,4
NA,"H-Blue",NA,NA,"Wilson Island","Blind Pony","434D30680D","4706232202",2009-11-17,2009-04-30,2009,104,"Fingerling",26,4
NA,"H-Blue",NA,NA,"Wilson Island","Blind Pony","4704265B0C","4868637401",2009-11-17,2009-04-30,2009,95,"Fingerling",24,4
NA,"H-Blue",NA,NA,"Wilson Island","Blind Pony","434D30680D","4618545D4F",2009-11-17,2009-04-30,2009,103,"Fingerling",26,4
NA,"H-Blue",NA,NA,"Wilson Island","Blind Pony","412C20001A","47054C3B54",2009-11-17,2009-04-30,2009,89,"Fingerling",22,4
NA,"H-Blue",NA,NA,"Wilson Island","Blind Pony","434D30680D","486762580F",2009-11-17,2009-04-30,2009,101,"Fingerling",25,4
NA,"H-Blue",NA,NA,"Wilson Island","Blind Pony","412C20001A","486762580F",2009-11-17,2009-04-30,2009,117,"Fingerling",29,4
NA,"Orange",NA,NA,"Camden Bend","Blind Pony","434D30680D","4706232202",2009-11-18,2009-04-30,2009,101,"Fingerling",25,4
NA,"Orange",NA,NA,"Camden Bend","Blind Pony","4704265B0C","4868637401",2009-11-18,2009-04-30,2009,92,"Fingerling",23,4
NA,"Orange",NA,NA,"Camden Bend","Blind Pony","434D30680D","4618545D4F",2009-11-18,2009-04-30,2009,99,"Fingerling",25,4
NA,"Orange",NA,NA,"Camden Bend","Blind Pony","412C20001A","47054C3B54",2009-11-18,2009-04-30,2009,86,"Fingerling",22,4
NA,"Orange",NA,NA,"Camden Bend","Blind Pony","434D30680D","486762580F",2009-11-18,2009-04-30,2009,98,"Fingerling",25,4
NA,"Orange",NA,NA,"Camden Bend","Blind Pony","412C20001A","486762580F",2009-11-18,2009-04-30,2009,114,"Fingerling",29,4
NA,"H-Orange",NA,NA,"Cranberry Chute","Blind Pony","434D30680D","4706232202",2009-11-18,2009-04-30,2009,143,"Fingerling",36,4
NA,"H-Orange",NA,NA,"Cranberry Chute","Blind Pony","4704265B0C","4868637401",2009-11-18,2009-04-30,2009,94,"Fingerling",24,4
NA,"H-Orange",NA,NA,"Cranberry Chute","Blind Pony","434D30680D","4618545D4F",2009-11-18,2009-04-30,2009,101,"Fingerling",25,4
NA,"H-Orange",NA,NA,"Cranberry Chute","Blind Pony","412C20001A","47054C3B54",2009-11-18,2009-04-30,2009,88,"Fingerling",22,4
NA,"H-Orange",NA,NA,"Cranberry Chute","Blind Pony","434D30680D","486762580F",2009-11-18,2009-04-30,2009,99,"Fingerling",25,4
NA,"H-Orange",NA,NA,"Cranberry Chute","Blind Pony","412C20001A","486762580F",2009-11-18,2009-04-30,2009,116,"Fingerling",29,4
NA,"H-Green",NA,NA,"Kenmoor Bend","Blind Pony","434D30680D","4706232202",2009-11-18,2009-04-30,2009,108,"Fingerling",27,4
NA,"H-Green",NA,NA,"Kenmoor Bend","Blind Pony","4704265B0C","4868637401",2009-11-18,2009-04-30,2009,98,"Fingerling",25,4
NA,"H-Green",NA,NA,"Kenmoor Bend","Blind Pony","434D30680D","4618545D4F",2009-11-18,2009-04-30,2009,106,"Fingerling",27,4
NA,"H-Green",NA,NA,"Kenmoor Bend","Blind Pony","412C20001A","47054C3B54",2009-11-18,2009-04-30,2009,92,"Fingerling",23,4
NA,"H-Green",NA,NA,"Kenmoor Bend","Blind Pony","434D30680D","486762580F",2009-11-18,2009-04-30,2009,104,"Fingerling",26,4
NA,"H-Green",NA,NA,"Kenmoor Bend","Blind Pony","4704265B0C","486762580F",2009-11-18,2009-04-30,2009,122,"Fingerling",31,4
NA,"Green",NA,NA,"Upper Hamburg Bend","Blind Pony","434D30680D","4706232202",2009-11-18,2009-04-30,2009,104,"Fingerling",26,4
NA,"Green",NA,NA,"Upper Hamburg Bend","Blind Pony","4704265B0C","4868637401",2009-11-18,2009-04-30,2009,95,"Fingerling",24,4
NA,"Green",NA,NA,"Upper Hamburg Bend","Blind Pony","434D30680D","4618545D4F",2009-11-18,2009-04-30,2009,102,"Fingerling",26,4
NA,"Green",NA,NA,"Upper Hamburg Bend","Blind Pony","412C20001A","47054C3B54",2009-11-18,2009-04-30,2009,89,"Fingerling",22,4
NA,"Green",NA,NA,"Upper Hamburg Bend","Blind Pony","434D30680D","486762580F",2009-11-18,2009-04-30,2009,100,"Fingerling",25,4
NA,"Green",NA,NA,"Upper Hamburg Bend","Blind Pony","412C20001A","486762580F",2009-11-18,2009-04-30,2009,117,"Fingerling",29,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","434D30680D","4706232202",2010-04-02,2009-04-30,2009,376,"Yearling",376,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","412C20001A","43152D6A6F",2010-04-02,2009-04-30,2009,4,"Yearling",4,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","434D30680D","4618545D4F",2010-04-02,2009-04-30,2009,33,"Yearling",33,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","412C20001A","47054C3B54",2010-04-02,2009-04-30,2009,62,"Yearling",62,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","434D30680D","486762580F",2010-04-02,2009-04-30,2009,36,"Yearling",36,4
NA,NA,"5th Left","PIT Tag","Hermann","Neosho","145261670A","145317672A",2010-04-02,2009-05-05,2009,347,"Yearling",347,4
NA,NA,"5th Left","PIT Tag","Portland","Neosho","145261670A","145317672A",2010-04-06,2009-05-05,2009,348,"Yearling",348,4
NA,NA,"5th Left","PIT Tag","Weldon Spring","Neosho","145261670A","145317672A",2010-04-06,2009-05-05,2009,349,"Yearling",349,4
NA,NA,"5th Left","PIT Tag","Atchison","Neosho","434D30680D","4706232202",2010-04-08,2009-04-30,2009,376,"Yearling",376,4
NA,NA,"5th Left","PIT Tag","Atchison","Neosho","412C20001A","43152D6A6F",2010-04-08,2009-04-30,2009,4,"Yearling",4,4
NA,NA,"5th Left","PIT Tag","Atchison","Neosho","434D30680D","4618545D4F",2010-04-08,2009-04-30,2009,32,"Yearling",32,4
NA,NA,"5th Left","PIT Tag","Atchison","Neosho","412C20001A","47054C3B54",2010-04-08,2009-04-30,2009,62,"Yearling",62,4
NA,NA,"5th Left","PIT Tag","Atchison","Neosho","434D30680D","486762580F",2010-04-08,2009-04-30,2009,35,"Yearling",35,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","434D30680D","4706232202",2010-04-08,2009-04-30,2009,370,"Yearling",370,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","412C20001A","43152D6A6F",2010-04-08,2009-04-30,2009,4,"Yearling",4,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","434D30680D","4618545D4F",2010-04-08,2009-04-30,2009,28,"Yearling",28,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","412C20001A","47054C3B54",2010-04-08,2009-04-30,2009,71,"Yearling",71,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","412C20001A","486762580F",2010-04-08,2009-04-30,2009,35,"Yearling",35,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","434D30680D","486762580F",2010-04-08,2009-04-30,2009,3,"Yearling",3,4
NA,NA,"5th Left","PIT Tag","Nebraska City","Neosho","434D30680D","4706232202",2010-05-05,2009-04-30,2009,376,"Yearling",376,4
NA,NA,"5th Left","PIT Tag","Nebraska City","Neosho","412C20001A","43152D6A6F",2010-05-05,2009-04-30,2009,5,"Yearling",5,4
NA,NA,"5th Left","PIT Tag","Nebraska City","Neosho","434D30680D","4618545D4F",2010-05-05,2009-04-30,2009,31,"Yearling",31,4
NA,NA,"5th Left","PIT Tag","Nebraska City","Neosho","412C20001A","47054C3B54",2010-05-05,2009-04-30,2009,62,"Yearling",62,4
NA,NA,"5th Left","PIT Tag","Nebraska City","Neosho","412C20001A","486762580F",2010-05-05,2009-04-30,2009,30,"Yearling",30,4
NA,NA,"5th Left","PIT Tag","Nebraska City","Neosho","434D30680D","486762580F",2010-05-05,2009-04-30,2009,4,"Yearling",4,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","434D30680D","4706232202",2010-08-09,2009-04-30,2009,203,"Yearling",203,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","4704265B0C","4868637401",2010-08-09,2009-04-30,2009,228,"Yearling",228,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","434D30680D","4618545D4F",2010-08-09,2009-04-30,2009,229,"Yearling",229,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","412C20001A","47054C3B54",2010-08-09,2009-04-30,2009,71,"Yearling",71,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","412C20001A","486762580F",2010-08-09,2009-04-30,2009,279,"Yearling",279,4
NA,NA,"5th Left","PIT Tag","Ponca State Park","Neosho","434D30680D","486762580F",2010-08-09,2009-04-30,2009,269,"Yearling",269,4
NA,NA,"5th Left","PIT Tag","Lake Manawa State Park","Neosho","434D30680D","4706232202",2010-08-11,2009-04-30,2009,202,"Yearling",202,4
NA,NA,"5th Left","PIT Tag","Lake Manawa State Park","Neosho","4704265B0C","4868637401",2010-08-11,2009-04-30,2009,256,"Yearling",256,4
NA,NA,"5th Left","PIT Tag","Lake Manawa State Park","Neosho","434D30680D","4618545D4F",2010-08-11,2009-04-30,2009,248,"Yearling",248,4
NA,NA,"5th Left","PIT Tag","Lake Manawa State Park","Neosho","412C20001A","47054C3B54",2010-08-11,2009-04-30,2009,72,"Yearling",72,4
NA,NA,"5th Left","PIT Tag","Lake Manawa State Park","Neosho","412C20001A","486762580F",2010-08-11,2009-04-30,2009,279,"Yearling",279,4
NA,NA,"5th Left","PIT Tag","Lake Manawa State Park","Neosho","434D30680D","486762580F",2010-08-11,2009-04-30,2009,268,"Yearling",268,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","434D30680D","4706232202",2010-08-19,2009-04-30,2009,242,"Yearling",242,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","4704265B0C","4868637401",2010-08-19,2009-04-30,2009,256,"Yearling",256,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","434D30680D","4618545D4F",2010-08-19,2009-04-30,2009,248,"Yearling",248,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","412C20001A","47054C3B54",2010-08-19,2009-04-30,2009,71,"Yearling",71,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","434D30680D","486762580F",2010-08-19,2009-04-30,2009,230,"Yearling",230,4
NA,NA,"5th Left","PIT Tag","Lexington","Neosho","412C20001A","486762580F",2010-08-19,2009-04-30,2009,211,"Yearling",211,4
NA,NA,"5th Left","PIT Tag","Atchison","Neosho","434D30680D","4706232202",2010-08-20,2009-04-30,2009,354,"Yearling",354,4
