"Date","No.Act","Alt1","Alt.1a","Alt.1b","Alt.2","Alt.2a","Alt.2b"
1995-06-04,8800,8500,8500,8500,8800,8800,8300
1995-06-05,8800,8500,8500,8500,8800,8800,8300
1995-06-06,8800,8500,8500,8500,8800,8800,8300
1995-06-07,8800,8500,8500,8500,8800,8800,8300
1995-06-08,8800,8500,8500,8500,8800,8800,8300
1995-06-09,8800,8500,8500,8500,8800,8800,8300
1995-06-10,8800,8500,8500,8500,8800,8800,8300
1995-06-11,8800,8500,8500,8500,8800,8800,8300
1995-06-12,8800,8500,8500,8500,8800,8800,8300
1995-06-13,8800,8500,8500,8500,8800,8800,8300
1995-06-14,8800,8500,8500,8500,8800,8800,8300
1995-06-15,8800,8500,8500,8500,8800,8800,8300
1995-06-16,8800,8500,8500,8500,8800,8800,8300
1995-06-17,8800,8500,8500,8500,8800,8800,8300
1995-06-18,8800,8500,8500,8500,8800,8800,8300
1995-06-19,8800,8500,8500,8500,8800,8800,8300
1995-06-20,8800,8500,8500,8500,8800,8800,8300
1995-06-21,8800,8500,8500,8500,8800,8800,8300
1995-06-22,8800,8500,8500,8500,8800,8800,8300
1995-06-23,8800,8500,8500,8500,8800,8800,8300
1995-06-24,8800,8500,8500,8500,8800,8800,8300
1995-06-25,8800,8500,8500,8500,8800,8800,8300
1995-06-26,8800,8500,8500,8500,8800,8800,8300
1995-06-27,8800,8500,8500,8500,8800,8800,8300
1995-06-28,8800,8500,8500,8500,8800,8800,8300
1995-06-29,8800,8500,8500,8500,8800,8800,8300
1995-06-30,8800,8500,8500,8500,8800,8800,8300
1995-07-01,8800,8500,8500,8500,8800,8800,8300
1995-07-02,8800,8500,8500,8500,8800,8800,8300
1995-07-03,8800,8500,8500,8500,8800,8800,8300
1995-07-04,8800,8500,8500,8500,8800,8800,8300
1995-07-05,8800,8500,8500,8500,8800,8800,8300
1995-07-06,8800,8500,8500,8500,8800,8800,8300
1995-07-07,8800,8500,8500,8500,8800,8800,8300
1995-07-08,8800,8500,8500,8500,8800,8800,8300
1995-07-09,8800,8500,8500,8500,8800,8800,8300
1995-07-10,8800,8500,8500,8500,8800,8800,8300
1995-07-11,8800,8500,8500,8500,8800,8800,8300
1995-07-12,8800,8500,8500,8500,8800,8800,8300
1995-07-13,8800,8500,8500,8500,8800,8800,8300
1995-07-14,8800,8500,8500,8500,8800,8800,8300
1995-07-15,8800,8500,8500,8500,8800,8800,8300
1995-07-16,8800,8500,8500,8500,8800,8800,8300
1995-07-17,8800,8500,8500,8500,8800,8800,8300
1995-07-18,8800,8500,8500,8500,8800,8800,8300
1995-07-19,8800,8500,8500,8500,8800,8800,8300
1995-07-20,8800,8500,8500,8500,8800,8800,8300
1995-07-21,8800,8500,8500,8500,8800,8800,8300
1995-07-22,8800,8500,8500,8500,8800,8800,8300
1995-07-23,8800,8500,8500,8500,8800,8800,8300
1995-07-24,8800,8500,8500,8500,8800,8800,8300
1995-07-25,8800,8500,8500,8500,8800,8800,8300
1995-07-26,8800,8500,8500,8500,8800,8800,8300
1995-07-27,8800,8500,8500,8500,8800,8800,8300
1995-07-28,8800,8500,8500,8500,8800,8800,8300
1995-07-29,8800,8500,8500,8500,8800,8800,8300
1995-07-30,8800,8500,8500,8500,8800,8800,8300
1995-07-31,8800,8500,8500,8500,8800,8800,8300
1995-08-01,8800,8500,8500,8500,8800,8800,8300
1995-08-02,8800,8500,8500,8500,8800,8800,8300
1995-08-03,8800,8500,8500,8500,8800,8800,8300
1995-08-04,8800,8500,8500,8500,8800,8800,8300
1995-08-05,8800,8500,8500,8500,8800,8800,8300
1995-08-06,8800,5500,8500,8500,8800,8800,8300
1995-08-07,8800,5000,8500,8500,8800,8800,8300
1995-08-08,8800,5000,8500,5500,8800,8800,5300
1995-08-09,8800,5000,8500,5000,8800,8800,5000
1995-08-10,8800,5000,5500,5000,8800,8800,5000
1995-08-11,8800,5000,5000,5000,8800,8800,5000
1995-08-12,8800,5000,5000,5000,8800,8800,5000
1995-08-13,8800,5000,5000,5000,8800,8800,5000
1995-08-14,8800,5000,5000,5000,8800,8800,5000
1995-08-15,8800,5000,5000,5000,8800,8800,5000
1995-08-16,8800,5000,5000,5000,8800,8800,5000
1995-08-17,8800,5000,5000,5000,8800,8800,5000
1995-08-18,5800,5000,5000,5000,8800,8800,5000
1995-08-19,5000,5000,5000,5000,8800,5800,5000
1995-08-20,5000,5000,5000,5000,5800,5000,5000
1995-08-21,5000,5000,5000,5000,5000,5000,5000
1995-08-22,5000,5000,6000,5000,5000,5000,5000
1995-08-23,5000,5000,6000,5000,5000,5000,5000
1995-08-24,5000,5000,6000,5000,5000,5000,5000
1995-08-25,5000,5000,5500,5000,5000,5000,5000
1995-08-26,5000,5000,6000,5000,5000,5000,5000
1995-08-27,5000,5000,6000,5000,5000,5000,5000
1995-08-28,5000,5000,5500,5000,5000,5000,5000
1995-08-29,5000,5000,5500,5000,5000,5000,5000
1995-08-30,5000,5000,5500,5000,5000,5000,5000
1995-08-31,5000,5000,5000,5000,5000,5000,5000
1995-09-01,5000,5000,5000,5000,5000,5000,5000
1995-09-02,5000,5000,5000,5000,5000,5000,5000
1995-09-03,5000,5000,5000,5000,5000,5000,5000
1995-09-04,5000,5000,5000,5000,5000,5000,5000
1995-09-05,5000,5000,5000,5000,5000,5000,5000
1995-09-06,5000,5000,5000,5000,5000,5000,5000
1995-09-07,5000,5000,5000,5000,5000,5000,5000
1995-09-08,5000,5000,5000,5000,5000,5000,5000
1995-09-09,5000,5000,5000,5000,5000,5000,5000
1995-09-10,5000,5000,5000,5000,5000,5000,5000
1995-09-11,5000,5000,5000,5000,5000,5000,5000
1995-09-12,5000,5000,5000,5000,5000,5000,5000
1995-09-13,5000,5000,5000,5000,5000,5000,5000
1995-09-14,8900,8900,8700,8800,8900,8900,8400
1995-09-15,8900,8900,8700,8800,8900,8900,8400
1995-09-16,8900,8900,8700,8800,8900,8900,8400
1995-09-17,8900,8900,8700,8800,8900,8900,8400
1995-09-18,8900,8900,8700,8800,8900,8900,8400
1995-09-19,8900,8900,8700,8800,8900,8900,8400
1995-09-20,9300,9200,9000,9100,9200,9200,8900
1995-09-21,9300,9200,9000,9100,9200,9200,8900
1995-09-22,9300,9200,9000,9100,9200,9200,8900
1995-09-23,9300,9200,9000,9100,9200,9200,8900
1995-09-24,9300,9200,9000,9100,9200,9200,8900
1995-09-25,9300,9200,9000,9100,9200,9200,8900
1995-09-26,9300,9200,9000,9100,9200,9200,8900
1995-09-27,9300,9200,9000,9100,9200,9200,8900
1995-09-28,9300,9200,9000,9100,9200,9200,8900
1995-09-29,9300,9200,9000,9100,9200,9200,8900
1995-09-30,9100,9000,8800,8900,9000,9000,8700
1995-10-01,9100,9000,8800,8900,9000,9000,8700
1995-10-02,9100,9000,8800,8900,9000,9000,8700
1995-10-03,9100,9000,8800,8900,9000,9000,8700
1995-10-04,9100,9000,8800,8900,9000,9000,8700
1995-10-05,9100,9000,8800,8900,9000,9000,8700
1995-10-06,8800,8700,8500,8600,8700,8700,8400
1995-10-07,8800,8700,8500,8600,8700,8700,8400
1995-10-08,8800,8700,8500,8600,8700,8700,8400
1995-10-09,8800,8700,8500,8600,8700,8700,8400
1995-10-10,8800,8700,8500,8600,8700,8700,8400
1995-10-11,8800,8700,8500,8600,8700,8700,8400
1995-10-12,8800,8700,8500,8600,8700,8700,8400
1995-10-13,8800,8700,8500,8600,8700,8700,8400
1995-10-14,8900,8800,8600,8700,8800,8900,8400
1995-10-15,8900,8800,8600,8700,8800,8900,8400
1995-10-16,8900,8800,8600,8700,8800,8900,8400
1995-10-17,8900,8800,8600,8700,8800,8900,8400
1995-10-18,8900,8800,8600,8700,8800,8900,8400
1995-10-19,8900,8800,8600,8700,8800,8900,8400
1995-10-20,8900,8800,8600,8700,8800,8900,8400
1995-10-21,8900,8800,8600,8700,8800,8900,8400
1995-10-22,8900,8800,8600,8700,8800,8900,8400
1995-10-23,8900,8800,8600,8700,8800,8900,8400
1995-10-24,8900,8800,8600,8700,8800,8900,8400
1995-10-25,8900,8800,8600,8700,8800,8900,8400
1995-10-26,8900,8800,8600,8700,8800,8900,8400
1995-10-27,8900,8800,8600,8700,8800,8900,8400
1995-10-28,8900,8800,8600,8700,8800,8900,8400
1995-10-29,8900,8800,8600,8700,8800,8900,8400
1995-10-30,8900,8800,8600,8700,8800,8900,8400
1995-10-31,9300,9200,9000,9100,9200,9300,8900
1995-11-01,9300,9200,9000,9100,9200,9300,8900
1995-11-02,9300,9200,9000,9100,9200,9300,8900
1995-11-03,9300,9200,9000,9100,9200,9300,8900
1995-11-04,9300,9200,9000,9100,9200,9300,8900
1995-11-05,9300,9200,9000,9100,9200,9300,8900
1995-11-06,9300,9200,9000,9100,9200,9300,8900
1995-11-07,9300,9200,9000,9100,9200,9300,8900
1995-11-08,9300,9200,9000,9100,9200,9300,8900
1995-11-09,9300,9200,9000,9100,9200,9300,8900
1995-11-10,9300,9200,9000,9100,9200,9300,8900
1995-11-11,9300,9200,9000,9100,9200,9300,8900
1995-11-12,9300,9200,9000,9100,9200,9300,8900
1995-11-13,9300,9200,9000,9100,9200,9300,8900
1995-11-14,9400,9300,9100,9200,9300,9300,9000
1995-11-15,9400,9300,9100,9200,9300,9300,9000
1995-11-16,9400,9300,9100,9200,9300,9300,9000
1995-11-17,9400,9300,9100,9200,9300,9300,9000
1995-11-18,9400,9300,9100,9200,9300,9300,9000
1995-11-19,9400,9300,9100,9200,9300,9300,9000
1995-11-20,9400,9300,9100,9200,9300,9300,9000
1995-11-21,9400,9300,9100,9200,9300,9300,9000
1995-11-22,9400,9300,9100,9200,9300,9300,9000
1995-11-23,9400,9300,9100,9200,9300,9300,9000
1995-11-24,9400,9300,9100,9200,9300,9300,9000
1995-11-25,9400,9300,9100,9200,9300,9300,9000
1995-11-26,9400,9300,9100,9200,9300,9300,9000
1995-11-27,9400,9300,9100,9200,9300,9300,9000
1995-11-28,9400,9300,9100,9200,9300,9300,9000
1995-11-29,9400,9300,9100,9200,9300,9300,9000
1995-11-30,11900,11900,11700,11800,11900,11900,11600
1995-12-01,11900,11900,11700,11800,11900,11900,11600
1995-12-02,11900,11900,11700,11800,11900,11900,11600
1995-12-03,11900,11900,11700,11800,11900,11900,11600
1995-12-04,11900,11900,11700,11800,11900,11900,11600
1995-12-05,11900,11900,11700,11800,11900,11900,11600
1995-12-06,11900,11900,11700,11800,11900,11900,11600
1995-12-07,11900,11900,11700,11800,11900,11900,11600
1995-12-08,11900,11900,11700,11800,11900,11900,11600
1995-12-09,11900,11900,11700,11800,11900,11900,11600
1995-12-10,11900,11900,11700,11800,11900,11900,11600
1995-12-11,11900,11900,11700,11800,11900,11900,11600
1995-12-12,11900,11900,11700,11800,11900,11900,11600
1995-12-13,11900,11900,11700,11800,11900,11900,11600
1995-12-14,11900,11800,11700,11700,11800,11900,11500
1995-12-15,11900,11800,11700,11700,11800,11900,11500
1995-12-16,11900,11800,11700,11700,11800,11900,11500
1995-12-17,11900,11800,11700,11700,11800,11900,11500
1995-12-18,11900,11800,11700,11700,11800,11900,11500
1995-12-19,11900,11800,11700,11700,11800,11900,11500
1995-12-20,11900,11800,11700,11700,11800,11900,11500
1995-12-21,11900,11800,11700,11700,11800,11900,11500
1995-12-22,11900,11800,11700,11700,11800,11900,11500
1995-12-23,11900,11800,11700,11700,11800,11900,11500
1995-12-24,11900,11800,11700,11700,11800,11900,11500
1995-12-25,11900,11800,11700,11700,11800,11900,11500
1995-12-26,11900,11800,11700,11700,11800,11900,11500
1995-12-27,11900,11800,11700,11700,11800,11900,11500
1995-12-28,11900,11800,11700,11700,11800,11900,11500
1995-12-29,11900,11800,11700,11700,11800,11900,11500
1995-12-30,11900,11800,11700,11700,11800,11900,11500
1995-12-31,10900,10900,10500,10700,10900,10900,10400
1996-01-01,10900,10900,10500,10700,10900,10900,10400
1996-01-02,10900,10900,10500,10700,10900,10900,10400
1996-01-03,10900,10900,10500,10700,10900,10900,10400
1996-01-04,10900,10900,10500,10700,10900,10900,10400
1996-01-05,10900,10900,10500,10700,10900,10900,10400
1996-01-06,10900,10900,10500,10700,10900,10900,10400
1996-01-07,10900,10900,10500,10700,10900,10900,10400
1996-01-08,10900,10900,10500,10700,10900,10900,10400
1996-01-09,10900,10900,10500,10700,10900,10900,10400
1996-01-10,10900,10900,10500,10700,10900,10900,10400
1996-01-11,10900,10900,10500,10700,10900,10900,10400
1996-01-12,10900,10900,10500,10700,10900,10900,10400
1996-01-13,10900,10900,10500,10700,10900,10900,10400
1996-01-14,10900,10900,10500,10700,10900,10900,10400
1996-01-15,10900,10900,10500,10700,10900,10900,10400
1996-01-16,10900,10900,10500,10700,10900,10900,10400
1996-01-17,10900,10900,10500,10700,10900,10900,10400
1996-01-18,10900,10900,10500,10700,10900,10900,10400
1996-01-19,10900,10900,10500,10700,10900,10900,10400
1996-01-20,10900,10900,10500,10700,10900,10900,10400
1996-01-21,10900,10900,10500,10700,10900,10900,10400
1996-01-22,10900,10900,10500,10700,10900,10900,10400
1996-01-23,10900,10900,10500,10700,10900,10900,10400
1996-01-24,10900,10900,10500,10700,10900,10900,10400
1996-01-25,10900,10900,10500,10700,10900,10900,10400
1996-01-26,10900,10900,10500,10700,10900,10900,10400
1996-01-27,10900,10900,10500,10700,10900,10900,10400
1996-01-28,10900,10900,10500,10700,10900,10900,10400
1996-01-29,10900,10900,10500,10700,10900,10900,10400
1996-01-30,10900,10900,10500,10700,10900,10900,10400
1996-01-31,10900,10900,10500,10700,10900,10900,10400
1996-02-01,10900,10900,10500,10700,10900,10900,10400
1996-02-02,10900,10900,10500,10700,10900,10900,10400
1996-02-03,10900,10900,10500,10700,10900,10900,10400
1996-02-04,10900,10900,10500,10700,10900,10900,10400
1996-02-05,10900,10900,10500,10700,10900,10900,10400
1996-02-06,10900,10900,10500,10700,10900,10900,10400
1996-02-07,10900,10900,10500,10700,10900,10900,10400
1996-02-08,10900,10900,10500,10700,10900,10900,10400
1996-02-09,10900,10900,10500,10700,10900,10900,10400
1996-02-10,10900,10900,10500,10700,10900,10900,10400
1996-02-11,10900,10900,10500,10700,10900,10900,10400
1996-02-12,10900,10900,10500,10700,10900,10900,10400
1996-02-13,10900,10900,10500,10700,10900,10900,10400
1996-02-14,10900,10900,10500,10700,10900,10900,10400
1996-02-15,10900,10900,10500,10700,10900,10900,10400
1996-02-16,10900,10900,10500,10700,10900,10900,10400
1996-02-17,10900,10900,10500,10700,10900,10900,10400
1996-02-18,10900,10900,10500,10700,10900,10900,10400
1996-02-19,10900,10900,10500,10700,10900,10900,10400
1996-02-20,10900,10900,10500,10700,10900,10900,10400
1996-02-21,10900,10900,10500,10700,10900,10900,10400
1996-02-22,10900,10900,10500,10700,10900,10900,10400
1996-02-23,10900,10900,10500,10700,10900,10900,10400
1996-02-24,10900,10900,10500,10700,10900,10900,10400
1996-02-25,10900,10900,10500,10700,10900,10900,10400
1996-02-26,10900,10900,10500,10700,10900,10900,10400
1996-02-27,10900,10900,10500,10700,10900,10900,10400
1996-02-28,10900,10900,10500,10700,10900,10900,10400
1996-02-29,9100,9100,9100,9100,9100,9100,9100
1996-03-01,9100,9100,9100,9100,9100,9100,9100
1996-03-02,9100,9100,9100,9100,9100,9100,9100
1996-03-03,9100,9100,9100,9100,9100,9100,9100
1996-03-04,9100,9100,9100,9100,9100,9100,9100
1996-03-05,9100,9100,9100,9100,9100,9100,9100
1996-03-06,9100,9100,9100,9100,9100,9100,9100
1996-03-07,9100,9100,9100,9100,9100,9100,9100
1996-03-08,9100,9100,9100,9100,9100,9100,9100
1996-03-09,9100,9100,9100,9100,9100,9100,9100
1996-03-10,9100,9100,9100,9100,9100,9100,9100
1996-03-11,9100,9100,9100,9100,9100,9100,9100
1996-03-12,9100,9100,9100,9100,9100,9100,9100
1996-03-13,9100,9100,9100,9100,9100,9100,9100
1996-03-14,9200,9200,9200,9200,9200,9200,9200
1996-03-15,9200,9200,9200,9200,9200,9200,9200
1996-03-16,9200,9200,9200,9200,9200,9200,9200
1996-03-17,9200,9200,9200,9200,9200,9200,9200
1996-03-18,9200,9200,9200,9200,9200,9200,9200
1996-03-19,9200,9200,9200,9200,9200,9200,9200
1996-03-20,9200,9200,9200,9200,9200,9200,9200
1996-03-21,9200,9200,9200,9200,9200,9200,9200
1996-03-22,9200,9200,9200,9200,9200,9200,9200
1996-03-23,9200,9200,9200,9200,9200,9200,9200
1996-03-24,9200,9200,9200,9200,9200,9200,9200
1996-03-25,9200,9200,9200,9200,9200,9200,9200
1996-03-26,9200,9200,9200,9200,9200,9200,9200
1996-03-27,9200,9200,9200,9200,9200,9200,9200
1996-03-28,9200,9200,9200,9200,9200,9200,9200
1996-03-29,9200,9200,9200,9200,9200,9200,9200
1996-03-30,9200,9200,9200,9200,9200,9200,9200
1996-03-31,11100,11100,11200,11100,11100,11100,11200
1996-04-01,11100,11100,11200,11100,11100,11100,11200
1996-04-02,11100,11100,11200,11100,11100,11100,11200
1996-04-03,11100,11100,11200,11100,11100,11100,11200
1996-04-04,11100,11100,11200,11100,11100,11100,11200
1996-04-05,11100,11100,11200,11100,11100,11100,11200
1996-04-06,11100,11100,11200,11100,11100,11100,11200
1996-04-07,11100,11100,11200,11100,11100,11100,11200
1996-04-08,11100,11100,11200,11100,11100,11100,11200
1996-04-09,11100,11100,11200,11100,11100,11100,11200
1996-04-10,11100,11100,11200,11100,11100,11100,11200
1996-04-11,11100,11100,11200,11100,11100,11100,11200
1996-04-12,11100,11100,11200,11100,11100,11100,11200
1996-04-13,11100,11100,11200,11100,11100,11100,11200
1996-04-14,11300,11300,11300,11300,11300,11300,11300
1996-04-15,11300,11300,11300,11300,11300,11300,11300
1996-04-16,11300,11300,11300,11300,11300,11300,11300
1996-04-17,11300,11300,11300,11300,11300,11300,11300
1996-04-18,11300,11300,11300,11300,11300,11300,11300
1996-04-19,11300,11300,11300,11300,11300,11300,11300
1996-04-20,11300,11300,11300,11300,11300,11300,11300
1996-04-21,11300,11300,11300,11300,11300,11300,11300
1996-04-22,11300,11300,11300,11300,11300,11300,11300
1996-04-23,11300,11300,11300,11300,11300,11300,11300
1996-04-24,11300,11300,11300,11300,11300,11300,11300
1996-04-25,11300,11300,11300,11300,11300,11300,11300
1996-04-26,11300,11300,11300,11300,11300,11300,11300
1996-04-27,11300,11300,11300,11300,11300,11300,11300
1996-04-28,11300,11300,11300,11300,11300,11300,11300
1996-04-29,11300,11300,11300,11300,11300,11300,11300
1996-04-30,11600,11600,11600,11600,11600,11600,11600
1996-05-01,11600,11600,11600,11600,11600,11600,11600
1996-05-02,11600,11600,11600,11600,11600,11600,11600
1996-05-03,11600,11600,11600,11600,11600,11600,11600
1996-05-04,11600,11600,11600,11600,11600,11600,11600
1996-05-05,11600,11600,11600,11600,11600,11600,11600
1996-05-06,11600,11600,11600,11600,11600,11600,11600
1996-05-07,11600,11600,11600,11600,11600,11600,11600
1996-05-08,11600,11600,11600,11600,11600,11600,11600
1996-05-09,11600,11600,11600,11600,11600,11600,11600
1996-05-10,11600,11600,11600,11600,11600,11600,11600
1996-05-11,11600,11600,11600,11600,11600,11600,11600
1996-05-12,11600,11600,11600,11600,11600,11600,11600
1996-05-13,11600,11600,11600,11600,11600,11600,11600
1996-05-14,15700,15700,15700,15700,15700,15700,15700
1996-05-15,15700,15700,15700,15700,15700,15700,15700
1996-05-16,15700,15700,15700,15700,15700,15700,15700
1996-05-17,15700,15700,15700,15700,15700,15700,15700
1996-05-18,15700,15700,15700,15700,15700,15700,15700
1996-05-19,15700,15700,15700,15700,15700,15700,15700
1996-05-20,15700,15700,15700,15700,15700,15700,15700
1996-05-21,15700,15700,15700,15700,15700,15700,15700
1996-05-22,15700,15700,15700,15700,15700,15700,15700
1996-05-23,15700,15700,15700,15700,15700,15700,15700
1996-05-24,15700,15700,15700,15700,15700,15700,15700
1996-05-25,15700,15700,15700,15700,15700,15700,15700
1996-05-26,15700,15700,15700,15700,15700,15700,15700
1996-05-27,15700,15700,15700,15700,15700,15700,15700
1996-05-28,15700,15700,15700,15700,15700,15700,15700
1996-05-29,15700,15700,15700,15700,15700,15700,15700
1996-05-30,15700,15700,15700,15700,15700,15700,15700
1996-05-31,15700,15700,15700,15700,15700,15700,15700
1996-06-01,15700,15700,15700,15700,15700,15700,15700
1996-06-02,15700,15700,15700,15700,15700,15700,15700
1996-06-03,15700,15700,15700,15700,15700,15700,15700
1996-06-04,15700,15700,15700,15700,15700,15700,15700
1996-06-05,15700,15700,15700,15700,15700,15700,15700
1996-06-06,15700,15700,15700,15700,15700,15700,15700
1996-06-07,15700,15700,15700,15700,15700,15700,15700
1996-06-08,15700,15700,15700,15700,15700,15700,15700
1996-06-09,15700,15700,15700,15700,15700,15700,15700
1996-06-10,15700,15700,15700,15700,15700,15700,15700
1996-06-11,15700,15700,15700,15700,15700,15700,15700
1996-06-12,15700,15700,15700,15700,15700,15700,15700
1996-06-13,15700,15700,15700,15700,15700,15700,15700
1996-06-14,15700,15700,15700,15700,15700,15700,15700
1996-06-15,15700,15700,15700,15700,15700,15700,15700
1996-06-16,15700,15700,15700,15700,15700,15700,15700
1996-06-17,15700,15700,15700,15700,15700,15700,15700
1996-06-18,15700,15700,15700,15700,15700,15700,15700
1996-06-19,15700,15700,16000,15700,15700,15700,16000
1996-06-20,16000,16000,16000,16000,16000,16000,16000
1996-06-21,16000,16000,16000,16000,16000,16000,16000
1996-06-22,16000,16000,16000,16000,16000,16000,16000
1996-06-23,16000,16000,16000,16000,16000,16000,16000
1996-06-24,16000,16000,16000,16000,16000,16000,16000
1996-06-25,16000,16000,16000,16000,16000,16000,16000
1996-06-26,16000,16000,16000,16000,16000,16000,16000
1996-06-27,16000,16000,16000,16000,16000,16000,16000
1996-06-28,16000,16000,16000,16000,16000,16000,16000
1996-06-29,16000,16000,16000,16000,16000,16000,16000
1996-06-30,16000,16000,16000,16000,16000,16000,16000
1996-07-01,16000,16000,16000,16000,16000,16000,16000
1996-07-02,16000,16000,16000,16000,16000,16000,16000
1996-07-03,16000,16000,16000,16000,16000,16000,16000
1996-07-04,16000,16000,16000,16000,16000,16000,16000
1996-07-05,16000,16000,16000,16000,16000,16000,16000
1996-07-06,16000,16000,16000,16000,16000,16000,16000
1996-07-07,16000,16000,16000,16000,16000,16000,16000
1996-07-08,16000,16000,16000,16000,16000,16000,16000
1996-07-09,16000,16000,16000,16000,16000,16000,16000
1996-07-10,16000,16000,16000,16000,16000,16000,16000
1996-07-11,16000,16000,16000,16000,16000,16000,16000
1996-07-12,16000,16000,16000,16000,16000,16000,16000
1996-07-13,16000,16000,16000,16000,16000,16000,16000
1996-07-14,16000,16000,16000,16000,16000,16000,16000
1996-07-15,16000,16000,16000,16000,16000,16000,16000
1996-07-16,16000,16000,16000,16000,16000,16000,16000
1996-07-17,16000,16000,16000,16000,16000,16000,16000
1996-07-18,16000,16000,16000,16000,16000,16000,16000
1996-07-19,16000,16000,16000,16000,16000,16000,16000
1996-07-20,16000,16000,16000,16000,16000,16000,16000
1996-07-21,16000,16000,16000,16000,16000,16000,16000
1996-07-22,16000,15700,16000,16000,15700,16000,16000
1996-07-23,15700,15700,15700,15700,15700,15700,15700
1996-07-24,15700,15700,15700,15700,15700,15700,15700
1996-07-25,15700,15700,15700,15700,15700,15700,15700
1996-07-26,15700,15700,15700,15700,15700,15700,15700
1996-07-27,15700,15700,15700,15700,15700,15700,15700
1996-07-28,15700,15700,15700,15700,15700,15700,15700
1996-07-29,15700,15700,15700,15700,15700,15700,15700
1996-07-30,15700,15700,15700,15700,15700,15700,15700
1996-07-31,15700,15700,15700,15700,15700,15700,15700
1996-08-01,15700,15700,15700,15700,15700,15700,15700
1996-08-02,15700,15700,15700,15700,15700,15700,15700
1996-08-03,15700,15700,15700,15700,15700,15700,15700
1996-08-04,15700,15700,15700,15700,15700,15700,15700
1996-08-05,15700,15700,15700,15700,15700,15700,15700
1996-08-06,15700,15700,15700,15700,15700,15700,15700
1996-08-07,15700,15700,15700,15700,15700,15700,15700
1996-08-08,15700,15700,15700,15700,15700,15700,15700
1996-08-09,15700,15700,15700,15700,15700,15700,15700
1996-08-10,15700,15700,15700,15700,15700,15700,15700
1996-08-11,15700,15700,15700,15700,15700,15700,15700
1996-08-12,15700,15700,15700,15700,15700,15700,15700
1996-08-13,15700,15700,15700,15700,15700,15700,15700
1996-08-14,15700,15700,15700,15700,15700,15700,15700
1996-08-15,15700,15700,15700,15700,15700,15700,15700
1996-08-16,15700,15700,15700,15700,15700,15700,15700
1996-08-17,15700,15700,15700,15700,15700,15700,15700
1996-08-18,15700,15700,15700,15700,15700,15700,15700
1996-08-19,15700,15700,15700,15700,15700,15700,15700
1996-08-20,15700,15700,15700,15700,15700,15700,15700
1996-08-21,15700,15700,15700,15700,15700,15700,15700
1996-08-22,15700,15700,15700,15700,15700,15700,15700
1996-08-23,15700,15700,15700,15700,15700,15700,15700
1996-08-24,15700,15700,15700,15700,15700,15700,15700
1996-08-25,15700,15700,15700,15700,15700,15700,15700
1996-08-26,15700,15700,15700,15700,15700,15700,15700
1996-08-27,15700,15700,15700,15700,15700,15700,15700
1996-08-28,15700,15700,15700,15700,15700,15700,15700
1996-08-29,15700,15700,15700,15700,15700,15700,15700
1996-08-30,15700,15700,15700,15700,15700,15700,15700
1996-08-31,15700,15700,15700,15700,15700,15700,15700
1996-09-01,15700,15700,15700,15700,15700,15700,15700
1996-09-02,15700,15700,15700,15700,15700,15700,15700
1996-09-03,15700,15700,15700,15700,15700,15700,15700
1996-09-04,15700,15700,15700,15700,15700,15700,15700
1996-09-05,15700,15700,15700,15700,15700,15700,15700
1996-09-06,15700,15700,15700,15700,15700,15700,15700
1996-09-07,15700,15700,15700,15700,15700,15700,15700
1996-09-08,15700,15700,15700,15700,15700,15700,15700
1996-09-09,15700,15700,15700,15700,15700,15700,15700
1996-09-10,15700,15700,15700,15700,15700,15700,15700
1996-09-11,15700,15700,15700,15700,15700,15700,15700
1996-09-12,15700,15700,15700,15700,15700,15700,15700
1996-09-13,15700,15700,15700,15700,15700,15700,15700
1996-09-14,12700,12700,12700,12700,12700,12700,12700
1996-09-15,9700,9700,9700,9700,9700,9700,9700
1996-09-16,9400,9400,9500,9500,9400,9400,9500
1996-09-17,9400,9400,9500,9500,9400,9400,9500
1996-09-18,9400,9400,9500,9500,9400,9400,9500
1996-09-19,9400,9400,9500,9500,9400,9400,9500
1996-09-20,9400,9400,9500,9500,9400,9400,9500
1996-09-21,9400,9400,9500,9500,9400,9400,9500
1996-09-22,9400,9400,9500,9500,9400,9400,9500
1996-09-23,9400,9400,9500,9500,9400,9400,9500
1996-09-24,9400,9400,9500,9500,9400,9400,9500
1996-09-25,9400,9400,9500,9500,9400,9400,9500
1996-09-26,9400,9400,9500,9500,9400,9400,9500
1996-09-27,9400,9400,9500,9500,9400,9400,9500
1996-09-28,9400,9400,9500,9500,9400,9400,9500
1996-09-29,9400,9400,9500,9500,9400,9400,9500
1996-09-30,9100,9000,9100,9100,9100,9100,9100
1996-10-01,9100,9000,9100,9100,9100,9100,9100
1996-10-02,9100,9000,9100,9100,9100,9100,9100
1996-10-03,9100,9000,9100,9100,9100,9100,9100
1996-10-04,9100,9000,9100,9100,9100,9100,9100
1996-10-05,9100,9000,9100,9100,9100,9100,9100
1996-10-06,9100,9000,9100,9100,9100,9100,9100
1996-10-07,9100,9000,9100,9100,9100,9100,9100
1996-10-08,9100,9000,9100,9100,9100,9100,9100
1996-10-09,9100,9000,9100,9100,9100,9100,9100
1996-10-10,9100,9000,9100,9100,9100,9100,9100
1996-10-11,9100,9000,9100,9100,9100,9100,9100
1996-10-12,9100,9000,9100,9100,9100,9100,9100
1996-10-13,9100,9000,9100,9100,9100,9100,9100
